Name,Symbol,Gene Symbol,Description,Accession,Entrez,Ensembl,Chromosome,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Modifications,Acetyl (K) Count,Acetyl (K) Positions,CrATFL_126_1_Proteins,CrATFL_127N_1_Proteins,CrATFL_127C_1_Proteins,CrATKO_128N_1_Proteins,CrATKO_128C_1_Proteins,CrATKO_129N_1_Proteins,DFC_129C_1_Proteins,DFC_130N_1_Proteins,DKO_130C_1_Proteins,DKO_131_1_Proteins,CrATFL_126_1_Proteins_norm,CrATFL_127N_1_Proteins_norm,CrATFL_127C_1_Proteins_norm,CrATKO_128N_1_Proteins_norm,CrATKO_128C_1_Proteins_norm,CrATKO_129N_1_Proteins_norm,DFC_129C_1_Proteins_norm,DFC_130N_1_Proteins_norm,DKO_130C_1_Proteins_norm,DKO_131_1_Proteins_norm,CrATFL_126_1_Proteins_norm_log2,CrATFL_127N_1_Proteins_norm_log2,CrATFL_127C_1_Proteins_norm_log2,CrATKO_128N_1_Proteins_norm_log2,CrATKO_128C_1_Proteins_norm_log2,CrATKO_129N_1_Proteins_norm_log2,DFC_129C_1_Proteins_norm_log2,DFC_130N_1_Proteins_norm_log2,DKO_130C_1_Proteins_norm_log2,DKO_131_1_Proteins_norm_log2,A,DKOvsDFC_Log2FC,CrATKOvsCrATFL_Log2FC,DKOvsCrATKO_Log2FC,DFCvsCrATFL_Log2FC,DKOvsDFC_t,CrATKOvsCrATFL_t,DKOvsCrATKO_t,DFCvsCrATFL_t,DKOvsDFC_p_value,CrATKOvsCrATFL_p_value,DKOvsCrATKO_p_value,DFCvsCrATFL_p_value,F,F.p.value,DKOvsDFC_significant,CrATKOvsCrATFL_significant,DKOvsCrATKO_significant,DFCvsCrATFL_significant
"Nitric oxide synthase, brain",Nos1,Nos1,"Nitric oxide synthase, brain OS=Mus musculus GN=Nos1 PE=1 SV=1",F8WGF2,18125,ENSMUSG00000029361.18,5,False,False,False,9,13,38,0,12,,0,,227.0,335.9,344.6,345.7,312.3,308.6,366.7,313.9,319.3,372.2,285.1388604371832,316.1609356121557,312.59624608145947,337.48705148591426,313.57910303407283,312.2487722459767,353.1470796424675,318.417053820669,333.85911963732445,354.5003366509017,-0.18025482182899388,-0.031260372257293056,-0.047619040306438265,0.06291265705733728,-0.043090072444883276,-0.04922359444789848,0.1283496724998372,-0.02100188765954414,0.047319955521533785,0.13386750386635704,8.335775683427759,0.036919837273797995,0.0765777415190936,0.100394066305757,0.140051970551053,0.43730817142292105,1.11090263675811,1.30264621640414,1.81722064113475,0.6726702979885011,0.29672255733434805,0.226517778387834,0.104124637016536,2.09737590317806,0.173939027839362,0,0,0,0
Flavin reductase (NADPH),Blvrb,Blvrb,Flavin reductase (NADPH) OS=Mus musculus GN=Blvrb PE=1 SV=3,Q923D2,233016,ENSMUSG00000040466.16,7,False,False,False,65,9,22,0,9,,0,,180.1,226.0,271.5,269.3,215.7,194.1,230.1,271.1,173.6,199.7,226.2269108578709,212.71917668457039,246.28520258594384,262.90212023476056,216.58345348847104,196.39496660059646,221.59569955203645,275.0011573455986,181.5156378610696,190.2034315668594,0.033244349817790564,-0.055576107270454145,0.15580374407912423,0.24999957121539662,-0.02960317738621665,-0.1707682503861836,0.0034036779310477883,0.3149114845148384,-0.28443236168529484,-0.21698293083003506,7.78838239550897,-0.409865227480608,-0.0279479477278226,-0.26725036073866504,0.11466691901411999,-2.75583232958783,-0.23014803312487603,-1.96843300816055,0.844579396291941,0.0232244926974139,0.823361159951167,0.0820577689755932,0.42123420994421207,2.7597011388025896,0.10679054377139502,0,0,0,0
"Muscleblind-like 1 (Drosophila), isoform CRA_a",Mbnl1,Mbnl1,"Muscleblind-like 1 (Drosophila), isoform CRA_a OS=Mus musculus GN=Mbnl1 PE=1 SV=1",G3X9Q0,56758,ENSMUSG00000027763.13,3,False,False,False,23,7,32,0,7,,0,,197.9,231.2,265.7,240.5,219.8,223.9,242.5,222.7,200.9,243.2,248.5858170947954,217.61360021890565,241.02386124156638,234.7863346322314,220.7002460675287,226.54731077729804,233.53740609026008,225.90467628500477,210.060435750512,231.6348250228353,0.11974777183923901,-0.07222749119211258,0.07517976475811938,0.03735222625134238,-0.051907976717226134,-0.014183849367036316,0.029657432549023532,-0.018282079654870387,-0.12319175451626929,0.0178559560497904,7.83785240462876,-0.0583555756803147,-0.0504798817460541,-0.0430880326222693,-0.0352123386880088,-0.6963397166471359,-0.737739041394095,-0.5632304117384019,-0.46028232923470797,0.504611406503092,0.480330446275527,0.587669045923288,0.6567370900704499,0.517645686548145,0.6809693513301259,0,0,0,0
UBX domain-containing protein 1,Ubxn1,Ubxn1,UBX domain-containing protein 1 OS=Mus musculus GN=Ubxn1 PE=1 SV=1,Q922Y1,225896,ENSMUSG00000071655.11,19,False,False,False,40,9,29,9,9,,0,,67.8,84.2,98.4,78.7,81.2,93.7,90.6,82.5,88.9,93.6,85.16482263277983,79.25201184442844,89.26137729081722,76.83028912913352,81.53257498036092,94.80787413949453,87.25150099702087,83.6871836260121,92.95357261433806,89.14892936734121,-0.010913787878124914,-0.11472387643259196,0.05686463180065715,-0.15949625270477163,-0.07379485628747773,0.14383544963335648,0.02400851482720956,-0.0361647391156783,0.11533887977401225,0.055046036383413544,6.4230995304349605,0.0912705702229477,-0.00689420894961135,0.115011011198343,0.0168462320257836,0.8796239174114721,-0.08137599973523599,1.21421700428551,0.177852374052862,0.402988778855166,0.9370064611217479,0.25697478299956,0.8629601498988771,0.583096288822966,0.641563995542916,0,0,0,0
UPF0568 protein C14orf166 homolog,1,2700060E02Rik; Rtraf,UPF0568 protein C14orf166 homolog OS=Mus musculus PE=1 SV=1,Q9CQE8,68045,ENSMUSG00000021807.5,14,False,False,False,33,7,41,7,7,,0,,233.6,327.4,331.7,329.7,311.7,331.1,325.3,339.9,297.1,339.1,293.4292414014361,308.1604356041077,300.89429722930964,321.8671705956203,312.976645583479,335.0148039230165,313.27718845839837,344.7911965391698,310.6468664085471,322.9743797912971,-0.10724277531367221,-0.03657377620405633,-0.07099865992978138,0.026210010278907347,-0.014200417026506429,0.08396942419194886,-0.012815701357114406,0.12546751511359489,-0.024979922399564813,0.03116430264621961,8.30411161361418,-0.0532337167549137,0.10359807629728801,-0.0289008156914594,0.127930977360743,-0.7477447854478521,1.7822307157892798,-0.44470020227647206,1.968488783054,0.474576466305044,0.109972719035224,0.66752421313699,0.0820505174182754,1.6321448026404097,0.252752627951614,0,0,0,0
Transthyretin,Ttr,Ttr,Transthyretin OS=Mus musculus GN=Ttr PE=1 SV=1,P07309,22139,ENSMUSG00000061808.3,18,False,False,False,75,9,59,8,9,,0,,620.9,926.2,875.4,1168.6,760.4,775.7,1097.3,1038.1,775.9,971.7,779.9238698037315,871.7721302887129,794.0996918737945,1140.8370505248465,763.5144090525423,784.8715898613224,1056.7447245478036,1053.0383675413716,811.2787063156906,925.4916096821097,-0.18888629591376294,-0.028268519053256114,-0.16289946615749784,0.35980123447481915,-0.21956421808206272,-0.17976296297640815,0.24933540317301173,0.24426649500541764,-0.13202197952866612,0.05800030905839115,9.79607579169292,-0.283811784324351,0.11350944484695598,-0.0238355197072551,0.373485709464052,-1.60882307210714,0.7880531165413951,-0.14801069927216198,2.31922281137037,0.143708758633422,0.45185336593948,0.8857486051958091,0.0468369499748612,1.8554734698986102,0.21053926585691002,0,0,0,0
"ATP-binding cassette sub-family B member 8, mitochondrial",Abcb8,Abcb8,"ATP-binding cassette sub-family B member 8, mitochondrial OS=Mus musculus GN=Abcb8 PE=1 SV=1",Q9CXJ4,74610,ENSMUSG00000028973.18,5,True,False,False,18,9,25,6,9,,0,,109.9,128.5,125.1,108.8,110.3,111.2,124.9,97.3,116.9,118.0,138.04740423809002,120.9487354157845,113.48169003131333,106.21519005399905,110.75176133416021,112.51478766608102,120.28380214710715,98.70015717346638,122.23028839838155,112.38860753575068,0.26195199549025894,0.07118392013774955,-0.020752223817266824,-0.11622166140642154,-0.05588212232577394,-0.033097139746826265,0.06323061194442925,-0.2220874779122477,0.08639006103139568,-0.03471596339529093,6.84706795487946,0.10526548180196199,-0.17252820509658803,0.094237356644391,-0.18355633025415902,0.8969404389903951,-1.8004594968520802,0.8796123957683709,-1.7133165568574098,0.394182414547455,0.106888786770917,0.40299468432120295,0.12239459585115302,1.4645626216699,0.291089921986184,0,0,0,0
NADH-ubiquinone oxidoreductase chain 2,Mtnd2,ND2,NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus GN=Mtnd2 PE=1 SV=2,P03893,17717,ENSMUSG00000064345.1,MT,True,False,False,14,3,47,3,3,,0,,160.5,248.5,239.7,194.6,221.2,194.7,228.3,174.5,219.2,231.8,201.6069916306956,233.896970823521,217.43853797366754,189.9768013282005,222.1059801189142,197.00206077865084,219.86222602229432,177.01107324532256,229.19486070936895,220.7769425998899,-0.05974555856948882,0.1545819473859753,0.049316430545864876,-0.14546797299583236,0.07995700719736742,-0.09308050887022112,0.06530852944099053,-0.2474516167165266,0.1252834643400833,0.07129827824179547,7.71514741999964,0.189362414928707,-0.10091476467701099,0.15115469618049898,-0.139122483425219,1.5624900219672901,-1.01982067084694,1.3662674973125402,-1.25750990245319,0.154195537497294,0.335662176780455,0.20653347177388898,0.24166462766509902,1.16244112555128,0.378735363674575,0,0,0,0
"Ribosomal protein L9, pseudogene 6",Rpl9-ps6,Rpl9-ps6,"Ribosomal protein L9, pseudogene 6 OS=Mus musculus GN=Rpl9-ps6 PE=4 SV=1",A0A140T8T4,100042823,ENSMUSG00000062456.3,19,False,False,False,58,7,29,0,7,,0,,141.9,193.4,209.2,162.8,213.5,178.8,187.5,183.7,164.9,180.5,178.24319073143744,182.03490606546865,189.77113952478618,158.93228805874125,214.37444283629378,180.91406506020942,180.5701593481392,186.3434622072536,172.41894402817036,171.91647169663557,-0.022585256638847362,0.0077829002929235,0.06782838302342853,-0.18801997363094092,0.243700701350269,-0.0011276465274425718,-0.0038727246333500887,0.04153198317756335,-0.07051392530322076,-0.074724441110388,7.50028841011989,-0.0914488124789097,0.000509018171459097,-0.0908035436041015,0.0011542870462673,-0.761073664542816,0.00518832938826714,-0.827831683790256,0.0105233270769135,0.4669813050886121,0.995978762331021,0.43015342115083205,0.9918439759456948,0.30441883886640103,0.8216423542874591,0,0,0,0
Ras-related protein Rab-2A,Rab2a,Rab2a,Ras-related protein Rab-2A OS=Mus musculus GN=Rab2a PE=1 SV=1,P53994,59021,ENSMUSG00000047187.9,4,False,False,False,40,8,30,3,8,,0,,309.3,379.2,442.5,400.2,365.9,411.5,416.3,405.0,356.3,410.4,388.5173988247611,356.9164238884473,401.4040594632786,390.6922707684781,367.3986352871189,416.36542378230524,400.9139057953619,410.8279923458776,372.54620835195334,390.88376722603454,-0.0026043873704626463,-0.12499730504598539,0.044471611873881045,0.005449119248225998,-0.08323732757882496,0.09726667283790036,0.04270886347593539,0.07795088996523525,-0.06316421536771522,0.00615607796180484,8.60443978488021,-0.0888339454235396,0.0342028483499579,-0.0349968902053917,0.0880399035681059,-1.06605401487375,0.502699164444235,-0.46006620980505103,1.1573652546974198,0.31543094087549395,0.627804129191915,0.656886134794241,0.27827713799696197,0.544096863855095,0.6647996211455419,0,0,0,0
Glutathione S-transferase mu 4,Gstm4,Gstm4,Glutathione S-transferase mu 4 OS=Mus musculus GN=Gstm4 PE=1 SV=1,Q8R5I6,14865,ENSMUSG00000027890.17,3,False,False,False,42,10,54,0,3,,0,,125.4,183.6,189.9,187.2,165.7,170.9,174.0,158.9,148.3,171.0,157.51723832080518,172.81080017383684,172.26357263746127,182.75260641643953,166.37866593898772,172.92065838249323,167.5691078750732,161.1865876142221,155.06203395620173,162.86823634418107,-0.08387348797967231,0.049810174147578046,0.04523444684367206,0.13050877160390417,-0.00491275601844432,0.05072702388306727,0.005372995749823417,-0.05065150866757939,-0.1065377163683694,-0.03567794319397333,7.383239400202201,-0.0484685733222916,0.0550506354856513,-0.129882176270684,-0.0263629674627408,-0.635941716045803,0.884636886849381,-1.86679770373967,-0.37891517170641,0.5413770283420279,0.400425176076483,0.0963360657282464,0.7139420908449209,1.23620581575133,0.354815005594317,0,0,0,0
NADH dehydrogenase [ubiquinone] 1 subunit C2,Ndufc2,Ndufc2; LOC102641347,NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus GN=Ndufc2 PE=1 SV=1,Q9CQ54,68197,ENSMUSG00000030647.8,7; 15,True,False,True,58,6,44,1,6,,0,,249.7,290.2,300.7,260.1,279.3,251.8,294.9,244.5,271.4,268.7,313.6527464809015,273.1464826277094,272.7733348714302,253.92068872284153,280.4439432514138,254.77719005682735,284.00074662275335,248.01838056436313,283.7750237067643,255.92219360047633,0.20870151577795681,0.009208165431969562,0.007235939899633337,-0.09608873340505397,0.04724574567150874,-0.09123055944260017,0.06542804270692493,-0.13001963754504686,0.06428093722730921,-0.08476141632261136,8.084322869570741,0.0220555578714094,-0.12173972276190301,0.0364509428443949,-0.10734433778891801,0.20943858433723497,-1.41584784571837,0.37917355096187705,-1.1166277346742,0.8389860444117739,0.192024868880989,0.7137571422214078,0.29439861362628994,0.7734696597906491,0.53871401173016,0,0,0,0
Glutaredoxin-1,Glrx,Glrx,Glutaredoxin-1 OS=Mus musculus GN=Glrx PE=1 SV=3,Q9QUH0,93692,ENSMUSG00000021591.7,13,False,False,False,77,6,39,2,6,,0,,203.0,290.7,315.6,316.2,298.3,269.1,332.0,311.8,310.1,313.1,254.99202056717266,273.6171002752416,286.2895393595723,308.68789609443473,299.5217625202175,272.28173885739574,319.7295621524385,316.28683460109784,324.23962730828157,298.210788300369,-0.20809529311724972,-0.10638899753806896,-0.04107243770044455,0.06760151997079333,0.02411343468723892,-0.11344716656073217,0.11830474683994296,0.10268611027360919,0.13851302738154558,0.01778505576336009,8.20240358461028,-0.0323463869843224,0.11127483881768901,0.0853931122066829,0.22901433800869397,-0.373382846432512,1.57315381399058,1.0797968324229101,2.8958887944344505,0.717906898070703,0.15172275591450698,0.30960288399965197,0.018572567493666998,3.5057552580944105,0.0651035513659401,0,0,0,0
Leucine-rich repeat-containing protein 47,Lrrc47,,Leucine-rich repeat-containing protein 47 OS=Mus musculus GN=Lrrc47 PE=1 SV=1,E9PV22,,ENSMUSG00000029028.14,4,False,False,False,23,9,22,0,9,,0,,117.9,199.4,211.0,200.1,190.7,188.7,203.8,190.4,179.4,185.7,148.09635086142688,187.68231783585549,191.40396959717918,195.34613538423906,191.48105971372937,190.9311189981069,196.26772520080414,193.13987590779035,187.58010041633574,176.8691899948212,-0.3235033873980555,0.018253255535859658,0.04658127069261564,0.0759932343301335,0.04716221547675303,0.04301278021126631,0.08278347158343902,0.059606575695738684,0.017467306500154045,-0.06735672262791947,7.533895669798301,-0.0961397317034702,0.141612363729245,-0.0803341180699357,0.15741797736278,-0.833200359720934,1.50311893043068,-0.762670935469178,1.49448477109588,0.42728022262174303,0.168633212966137,0.466076507028323,0.17082994726315803,1.0737883678218298,0.409941707892642,0,0,0,0
Hepatoma-derived growth factor,Hdgf,Hdgf,Hepatoma-derived growth factor OS=Mus musculus GN=Hdgf PE=1 SV=2,P51859,15191,ENSMUSG00000004897.16,3,False,False,False,46,9,28,1,8,,0,,114.6,145.3,151.5,137.1,141.5,129.2,143.5,135.3,124.9,149.1,143.9511603793004,136.7614883728676,137.42986442641063,133.84285437870653,142.0795487650378,130.72761300771282,138.19636195444255,137.24698114665986,130.59506433667968,142.009672742207,0.069147063453733,-0.0047703261548495135,0.0022631905330268154,-0.03589223672173514,0.05026654995788782,-0.06986844762060862,0.010287282055321256,0.00034206143897819175,-0.07133198173650346,0.04955684479474787,7.10028854472366,-0.0162022402180257,-0.0407113540721218,0.00761047632393996,-0.0168986375301561,-0.227972091594356,-0.701564804981309,0.11730298918583698,-0.26046473454227304,0.824999111455605,0.501505104708217,0.9093154605445329,0.800638307651456,0.184804030933706,0.9039597309959491,0,0,0,0
Polyadenylate-binding protein 1,Pabpc1,Pabpc1,Polyadenylate-binding protein 1 OS=Mus musculus GN=Pabpc1 PE=1 SV=2,P29341,18458,ENSMUSG00000022283.14,15,False,False,False,15,8,30,0,3,,0,,34.4,49.1,55.7,57.3,53.4,44.8,46.4,51.9,36.1,48.0,43.21047048034847,46.21465298766552,50.52701946238332,55.93869843836531,53.61871310284818,45.329698628061415,44.68509543335285,52.64684642654579,37.74605142157035,45.7173996755596,-0.12952267284773278,-0.03255326171965667,0.09615146726608703,0.2429430740092844,0.18183298167953765,-0.06044704250358812,-0.08110990662681505,0.15544350357366277,-0.3245778787039484,-0.048160264126834385,5.56283170697032,-0.223535869888816,0.143417826828847,-0.30781207581047304,0.05914162090719,-1.59706458872048,1.25494307030132,-2.4090817324948097,0.46287007480944603,0.14630735775718398,0.24255079797204898,0.0405343341321212,0.654953731909082,2.00645577283247,0.186725939060436,0,0,0,0
Voltage-dependent L-type calcium channel subunit beta-4,Cacnb4,,Voltage-dependent L-type calcium channel subunit beta-4 OS=Mus musculus GN=Cacnb4 PE=1 SV=1,J3QK20,,ENSMUSG00000017412.15,2,False,False,False,12,8,50,0,1,,0,,40.1,51.4,48.7,47.2,48.2,55.3,44.3,42.9,51.4,62.4,50.37034494947598,48.3794941663138,44.177124736410555,46.07864862636724,48.397415197701925,55.95384674401331,42.66270964865369,43.51733548552629,53.743685403565536,59.43261957822748,0.04002945162225746,-0.018149474123303477,-0.14924563527443446,-0.08844675266861035,-0.017615161060885676,0.19169215839068343,-0.19956956048220054,-0.17095493456750432,0.13355009631992676,0.27870981184406407,5.61447325425315,0.39139220160684707,0.0709986341455551,0.177586539194931,-0.142807028266361,3.6796247499751495,0.817498541739638,1.82890871745808,-1.4707253156385902,0.00549701616520092,0.435720728316745,0.102236882043578,0.177005923340984,4.757363280348519,0.0315273134439175,0,0,0,0
"Succinate-semialdehyde dehydrogenase, mitochondrial",Aldh5a1,Aldh5a1,"Succinate-semialdehyde dehydrogenase, mitochondrial OS=Mus musculus GN=Aldh5a1 PE=1 SV=1",Q8BWF0,214579,ENSMUSG00000035936.6,13,True,True,False,23,8,22,8,8,,0,,126.4,168.7,163.4,129.0,140.2,126.0,150.0,132.2,151.1,153.3,158.77335664872228,158.78639427737622,148.22468546056436,125.9352896779952,140.7742242887512,127.48977739142273,144.45612747851138,134.1023718225309,157.98970553460606,146.00994521381847,0.14315357700793285,0.14327203863387705,0.04397047445239988,-0.19113264805634245,-0.030432059616731344,-0.17343368979325202,0.0068161400095174685,-0.10048050689586496,0.13601529595437079,0.022251378304085634,7.16767145058966,0.125965520572403,-0.241798162520178,0.21079946961800103,-0.15696421347458,1.5154520175975799,-3.56278102142968,2.7781176989733702,-2.06862503188161,0.16553879234149,0.00656178154244153,0.0224112285592591,0.0699765110096142,5.08056444887619,0.0266114288694166,0,0,0,0
Actin-related protein 3,Actr3,Actr3,Actin-related protein 3 OS=Mus musculus GN=Actr3 PE=1 SV=3,Q99JY9,74117,ENSMUSG00000026341.16,1,False,False,False,29,8,24,3,8,,0,,182.0,250.1,276.6,266.5,250.7,241.0,285.8,260.2,257.0,271.1,228.6135356809134,235.40294729562413,250.911554457724,260.16864107895907,251.72680477310936,243.84949485184825,275.23707488905706,263.94430520591936,268.71842701782765,258.2080635842543,-0.14789484475455872,-0.1056732861441656,-0.013626761214236893,0.03864141060813253,-0.008946821464863142,-0.05481468573465431,0.11986914705064322,0.05942786964279101,0.08528958619933391,0.027728385811572664,7.984661859261099,-0.0331395223412638,0.0806915985071939,0.0648823515359123,0.17871347238437002,-0.47218088876525893,1.4081084652584,1.01269663190731,2.7893953791107298,0.6485564364761041,0.19422986017718802,0.33886576692429304,0.0220108175092393,3.14455869059037,0.0821820789658432,0,0,0,0
NLR family member X1,Nlrx1,Nlrx1,NLR family member X1 OS=Mus musculus GN=Nlrx1 PE=1 SV=1,Q3TL44,270151,ENSMUSG00000032109.15,9,True,True,False,10,7,22,6,7,,0,,173.6,242.0,273.8,220.5,213.1,238.5,236.9,226.9,226.3,243.1,218.06214172640972,227.77894140560193,248.3715965673349,215.2614835193639,213.9728045358979,241.3199357766216,228.14437733106232,230.1651147241472,236.6185993546086,231.53958044017787,-0.06983840254064866,-0.006943351307689305,0.11792247374865816,-0.08848752173803387,-0.0971502796606094,0.07636937889638507,-0.004630625949452849,0.008091461452822912,0.047985756240476185,0.01668111085807933,7.838433914405611,0.0306030157975918,-0.0501363808008595,0.0687562410500284,-0.0119831555484229,0.357394731838044,-0.7171046355029599,0.8796029324590551,-0.15330126544929001,0.729415212715835,0.492337756709799,0.402999534825555,0.881699667510961,0.30190903611866804,0.823376197727125,0,0,0,0
Protein kinase C,Prkca,Prkca,Protein kinase C OS=Mus musculus GN=Prkca PE=1 SV=1,Q4VA93,18750,ENSMUSG00000050965.14,11,False,False,False,17,9,24,2,8,,0,,167.3,228.3,224.3,203.1,200.9,211.9,213.9,214.1,219.7,231.5,210.14859626053195,214.8840178632187,203.46876957652745,198.2748630511692,201.72283637382398,214.40542721621014,205.99443778435725,217.18092138580835,229.7176592055126,220.49120885191766,-0.008798046514711721,0.023350319187118274,-0.05540049399090652,-0.09270607945470033,-0.0678334502779574,0.02013355880774359,-0.03760248359257634,0.03868950659805748,0.11965389982892294,0.06051326940901269,7.7240640559735505,0.0895400731162281,-0.0331859165354693,0.136885574927271,0.014159585275574,1.31445770621264,-0.5966623280364929,2.20129110954107,0.227703826341602,0.22268846798765696,0.566116171646329,0.0566007169112304,0.825201112153866,1.6779377314638502,0.243333356881475,0,0,0,0
Glutathione peroxidase 1,Gpx1,Gpx1,Glutathione peroxidase 1 OS=Mus musculus GN=Gpx1 PE=1 SV=2,P11352,14775,ENSMUSG00000063856.7,9,True,True,False,52,7,35,1,7,,0,,211.9,288.3,300.2,303.6,265.6,263.8,294.5,308.5,254.1,298.8,266.1714736856349,271.35813556708695,272.3197709624322,296.3872398933283,266.6878314628554,266.9190736179152,283.61553028281065,312.9393472560574,265.6861957401946,284.5908129803585,-0.06417659340354831,-0.03633439276532968,-0.031230826679143675,0.09095078244195953,-0.061380556886978965,-0.06013015353553541,0.02740397873754752,0.16935051102667487,-0.0668092837636518,0.03235653482799705,8.12038874519621,-0.11560361934994001,0.0337272949558223,-0.007039731807646279,0.14229118249811598,-1.43187504419584,0.511635686518984,-0.0955169454875426,1.93064444689048,0.18752767222706895,0.6217915174177641,0.926094235273292,0.0871140111528551,1.33196123037109,0.326303747811578,0,0,0,0
