Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,DFC_126_2_Proteins,DFC_127N_2_Proteins,DKO_127C_2_Proteins,DKO_128N_2_Proteins,DKO_128C_2_Proteins,S3FL_129N_2_Proteins,S3FL_129C_2_Proteins,S3KO_130N_2_Proteins,S3KO_130C_2_Proteins,S3KO_131_2_Proteins,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm,DFC_126_2_Proteins_norm_log2,DFC_127N_2_Proteins_norm_log2,DKO_127C_2_Proteins_norm_log2,DKO_128N_2_Proteins_norm_log2,DKO_128C_2_Proteins_norm_log2,S3FL_129N_2_Proteins_norm_log2,S3FL_129C_2_Proteins_norm_log2,S3KO_130N_2_Proteins_norm_log2,S3KO_130C_2_Proteins_norm_log2,S3KO_131_2_Proteins_norm_log2,A,DKOvsDFC_Log2FC,S3KOvsS3FL_Log2FC,DKOvsS3KO_Log2FC,DFCvsS3FL_Log2FC,DKOvsDFC_t,S3KOvsS3FL_t,DKOvsS3KO_t,DFCvsS3FL_t,DKOvsDFC_p_value,S3KOvsS3FL_p_value,DKOvsS3KO_p_value,DFCvsS3FL_p_value,F,F.p.value,DKOvsDFC_significant,S3KOvsS3FL_significant,DKOvsS3KO_significant,DFCvsS3FL_significant
"Eukaryotic translation initiation factor 2 subunit 3, X-linked",Eif2s3x,Q9Z0N1,"Eukaryotic translation initiation factor 2 subunit 3, X-linked OS=Mus musculus GN=Eif2s3x PE=1 SV=2",26905,Eif2s3x,ENSMUSG00000035150.15,False,False,False,32,11,43,0,3,X,,0,,8.5,8.8,8.7,11.5,9.6,9.4,8.5,9.3,14.4,13.7,9.1571626647902,8.122745926261965,7.903612928497001,10.75604780401535,9.86365958717155,9.885045355520049,8.217892180316896,9.70292398423699,14.665681497008784,14.898243931140025,-0.1373451287105545,-0.3102782604406733,-0.349733484935677,0.094830388068873,-0.030122768477425677,-0.026998193565642037,-0.29347737674188545,-0.053826208873803516,0.5421264288373795,0.5648246048394046,3.3322457790480695,0.12880307279420697,0.511279393421426,-0.44605023004906996,-0.0635739094218506,0.638770590180144,2.53557801687352,-2.47318989133534,-0.28781073218817105,0.539313037911908,0.032596845892054,0.0360677965271316,0.780184804637929,3.74591593190592,0.0551226186765387,0,0,0,0
Ras-related protein Rab-18,Rab18,P35293,Ras-related protein Rab-18 OS=Mus musculus GN=Rab18 PE=1 SV=2,19330,Rab18,ENSMUSG00000073639.5,False,False,False,50,10,34,10,10,18,,0,,122.7,166.2,163.6,170.5,162.0,157.2,156.8,149.7,145.9,139.0,132.18633634938323,153.4091332891748,148.6242615059896,159.4701000508363,166.44925553351993,165.31160956252677,151.59594045572817,156.18577639142765,148.59187016760984,151.15736543273457,-0.21103535692575548,0.0037759619519697196,-0.04193877358306075,0.059677535295628026,0.12147400283300147,0.11157963127492287,-0.013377294504782533,0.029654660336177585,-0.042253230427445665,-0.017557136250656136,7.2574646047884706,0.150033952335419,-0.0591530704990424,0.0564561569624979,-0.15273086587196302,1.8025347980853,-0.7106755926134829,0.758333821655059,-1.67505973198695,0.10588392235109899,0.49577052190579496,0.46816265088447706,0.129170492409908,1.3256578510256398,0.32705270411142795,0,0,0,0
Bcl-2-like protein 13,Bcl2l13,P59017,Bcl-2-like protein 13 OS=Mus musculus GN=Bcl2l13 PE=1 SV=2,94044,Bcl2l13,ENSMUSG00000009112.4,True,False,False,38,11,32,10,11,6,,0,,107.1,130.4,163.9,132.2,143.6,113.7,141.1,113.6,121.7,101.6,115.3802495763565,120.36432599824548,148.89679988283433,123.64778432094167,147.54390799144113,119.56698477900315,136.41701019326047,118.52173813003462,123.9453776518034,110.48624696378296,-0.1256100339256161,-0.0645984586745092,0.24230642448743733,-0.02576993519542725,0.2291380307968538,-0.07418724017864786,0.1160172258900607,-0.08685463430476936,-0.022301853718820652,-0.18813952517657206,6.975862512875691,0.24366241966302105,-0.120013663922423,0.247656844429676,-0.11601923915576899,2.43496805938562,-1.1993209241912899,2.7670057243832797,-1.05838604796294,0.0383745852055728,0.261838118238983,0.0224124783622325,0.318191796560653,3.17997120888313,0.0791493970924403,0,0,0,0
Lysine--tRNA ligase,Kars,Q8R2P8,Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1,85305,Kars,ENSMUSG00000031948.14,True,False,False,21,13,39,0,13,8,,0,,760.0,894.1,871.5,909.0,769.1,770.0,679.4,812.5,759.5,738.3,818.7580735577119,825.2894468944116,791.7239847339238,850.1954307695612,790.2229779680875,809.7324386968551,656.8512879185058,847.7016921712424,773.5128539568175,802.8739776905607,0.042781545477550864,0.054244510359632514,-0.005658124663860065,0.09713882331346468,-0.008395884801622344,0.02678959233384326,-0.27508890289288956,0.0929009848162039,-0.03923041610799061,0.014517872165690449,9.63451187194057,-0.0208180899692607,0.146879135570826,0.00496545765802736,0.172662683198114,-0.228360352171418,1.61116467337365,0.0608967495806607,1.72897090713272,0.8246077816560191,0.142529793758913,0.952808186420357,0.118799061239179,1.31637423572954,0.329721204397446,0,0,0,0
Isoform 3 of Myosin-14,Myh14,Q6URW6-3,Isoform 3 of Myosin-14 OS=Mus musculus GN=Myh14,71960,Myh14,ENSMUSG00000030739.18,False,False,False,6,12,88,0,3,7,,0,,21.6,21.8,27.9,26.7,20.5,18.5,20.7,24.1,21.3,17.1,23.269966301113918,20.12225695369441,25.34606904655935,24.97273707540955,21.063023076772584,19.454610540119244,20.0129844861835,25.144136346248544,21.692987214325495,18.595618337408354,0.0917139599447685,-0.11796303167148814,0.21500685367433814,0.19359879144160796,-0.05204264706357975,-0.1666430620974113,-0.1258188327507055,0.20346683887768258,-0.009526429749538323,-0.23179244060566795,4.4486832564185095,0.131978868547485,0.133613603598219,0.131471676509964,0.13310641156069802,0.9888277825929379,1.00107573905093,1.10129449101316,0.9103839898990891,0.34927305934150604,0.34364021384853805,0.300108572962779,0.38698576843336,1.34050219257528,0.32283735132691604,0,0,0,0
MICOS complex subunit MIC13,Mic13,Q8R404,MICOS complex subunit MIC13 OS=Mus musculus GN=Mic13 PE=1 SV=1,224904,2410015M20Rik,ENSMUSG00000049760.5,True,False,False,74,6,38,6,6,17,,0,,260.6,298.3,306.7,314.0,279.4,240.2,302.1,254.1,237.5,234.8,280.74783416992074,275.34262611408457,278.62506726092306,293.68687047485395,287.07359256830534,252.59445685062934,292.0735561969099,265.1089230531848,241.88189969024904,255.33632664464804,0.04717800357527757,0.01913108311264189,0.0362281703380134,0.11218188075888769,0.0793237360662804,-0.10527390968224548,0.10423485570375313,-0.035511660073080265,-0.16779407464386065,-0.08969808515566946,8.08595307919267,0.0427567190437692,-0.0971484129682878,0.173579202345264,0.0336740703332072,0.567130404191866,-1.28858855275829,2.57413460772241,0.40774021753381795,0.584863786276216,0.230532893241802,0.0306215299361394,0.693249595803322,2.3508906645783902,0.142186327260128,0,0,0,0
Isoform 3 of Reticulon-4,Rtn4,Q99P72-1,Isoform 3 of Reticulon-4 OS=Mus musculus GN=Rtn4,68585,Rtn4,ENSMUSG00000020458.16,False,False,False,34,6,141,1,1,11,,0,,86.1,73.8,97.3,99.3,84.0,67.0,70.8,83.2,75.5,74.9,92.7566712280513,68.1203010634242,88.39328022330555,92.8761345164108,86.30702138775108,70.45723817232376,68.45020780781603,86.80465327833522,76.89298284890022,81.45098324396993,0.20058927614280897,-0.24477695942335398,0.13107492759092754,0.2024461582470929,0.09661616206176227,-0.19611384630392337,-0.23780684920236883,0.10491061175347838,-0.07000982479827034,0.013070343931850914,6.33478986545385,0.16547292427353302,0.232950724715502,0.127388705670906,0.194866506112874,1.4000109626679,1.97091802054591,1.20500937566922,1.5050504916176,0.195918197670777,0.0811022243023666,0.25974431393270897,0.16748642499809901,3.13293522756818,0.0816718629331032,0,0,0,0
[Protein ADP-ribosylarginine] hydrolase,Adprh,P54923,[Protein ADP-ribosylarginine] hydrolase OS=Mus musculus GN=Adprh PE=1 SV=1,11544,Adprh,ENSMUSG00000002844.8,False,False,False,27,10,44,10,10,16,,0,,333.5,390.9,387.5,413.8,348.5,370.1,405.9,387.4,394.7,334.1,359.28397043618014,360.81606620179565,352.02873675776874,387.03065924361323,358.07139230513394,389.19737085935856,392.42852188125033,404.1841668272483,401.98225603259493,363.3214085688966,-0.06698536380028486,-0.06084635481265721,-0.09641673075941881,0.04033792196053021,-0.07186267346677333,0.04839203003296433,0.06031996679412899,0.10290287359744177,0.09502188626419361,-0.05086355581012825,8.55596612407205,0.0212686985512534,-0.0053355970630413205,-0.09166756210572301,-0.11827185772001801,0.304222796278562,-0.0763192093969689,-1.46595799351608,-1.5443354238008002,0.768061101182124,0.940879795020249,0.17761488766989897,0.157825846152253,1.5199915874721501,0.27654343584317,0,0,0,0
Cullin-3,Cul3,Q9JLV5,Cullin-3 OS=Mus musculus GN=Cul3 PE=1 SV=1,26554,Cul3,ENSMUSG00000004364.14,False,False,False,13,10,42,0,9,1,,0,,429.8,491.9,535.9,532.6,491.0,470.5,458.5,465.1,471.3,450.9,463.0292368619797,454.0430364918477,486.8443871702923,498.1453096016153,504.48508930221163,494.77806806087057,443.28277231474084,485.250531727809,479.99553399585,490.3370940548202,-0.050827193014013616,-0.07910143494818378,0.021530224333346837,0.05463615474157102,0.07288114440993176,0.044851066779079574,-0.11370318999071216,0.01679930894923487,0.001090497816878866,0.031843420922857746,8.90578667464161,0.114646821809384,0.0510038041688112,0.0331047652652927,-0.0305382523752797,1.84799743800379,0.8221326849262529,0.596602218785439,-0.449358438537853,0.0985692380511937,0.432809519955955,0.565870508035168,0.664085026630964,1.3742182168113704,0.313493852449488,0,0,0,0
Mitochondrial carrier homolog 2,Mtch2,Q791V5,Mitochondrial carrier homolog 2 OS=Mus musculus GN=Mtch2 PE=1 SV=1,56428,Mtch2,ENSMUSG00000027282.17,True,False,True,41,9,48,1,9,2; CHR_MG191_PATCH,,0,,393.3,490.8,485.7,464.2,446.6,392.7,478.8,416.4,409.6,395.0,423.7073030661159,453.027693251065,441.2396321116085,434.17020788034137,458.8656637115432,412.96354373539606,462.9090324630271,434.4405964555142,417.1571625815832,429.5479089635263,-0.04291943830956235,0.053611810180717256,0.015574945835099996,-0.0077266999352367804,0.0720844222196746,-0.0799730069810991,0.08474127965969735,-0.0068285110866348475,-0.06539641700914878,-0.023168384573510892,8.76984362345229,0.0212980367709399,-0.0341819072290619,0.0584419935962774,0.00296204959627566,0.311691376582763,-0.5002435592086,0.9562363380736899,0.0395719013302865,0.7625658550056909,0.629229225058072,0.364597344013448,0.9693216388460658,0.31124327747131897,0.816930055263004,0,0,0,0
Heterogeneous nuclear ribonucleoprotein L (Fragment),Hnrnpl,G5E924,Heterogeneous nuclear ribonucleoprotein L (Fragment) OS=Mus musculus GN=Hnrnpl PE=1 SV=1,,,ENSMUSG00000015165.16,False,False,False,27,11,38,0,11,7,,0,,187.8,215.0,226.2,228.2,209.5,192.1,217.6,196.6,200.6,178.8,202.31942922912936,198.45345160753664,205.49393614092205,213.43740077185242,215.2538211992125,202.0124694463193,210.37803981611253,205.11772637645075,204.30109085416402,194.43839524728736,-0.019192516037709773,-0.047026733444376134,0.003268434362187378,0.05798561456995088,0.07021146054490401,-0.021383040420980493,0.037156729527524135,0.000624787515516978,-0.005130480835980222,-0.07651425578103233,7.6796835778913,0.0769314612333947,-0.0348934942537653,0.0708284861928448,-0.0409964692943152,1.3528049685321297,-0.613586322671465,1.39249669940433,-0.658092651106418,0.210000300484866,0.555085268663788,0.19810394621764899,0.527393433471507,0.881785032828756,0.487194706595435,0,0,0,0
"Adenylate kinase 2, mitochondrial",Ak2,Q9WTP6,"Adenylate kinase 2, mitochondrial OS=Mus musculus GN=Ak2 PE=1 SV=5",11637,Ak2,ENSMUSG00000028792.14,True,False,True,52,10,40,1,10,4,,0,,273.5,309.1,350.3,329.0,330.1,287.6,350.8,301.4,334.1,303.6,294.64517515530815,285.3114506599515,318.233978029023,307.71649804530875,339.16604476305514,302.44032385612405,339.157244335902,314.45820310204607,340.264179732683,330.1537852185483,-0.10366778444855385,-0.15010877749996432,0.007441454737442399,-0.041044631533114995,0.09934531674373837,-0.06599592208419836,0.09930788228492915,-0.009778155664227128,0.10400885744982169,0.060491760014128815,8.30650261632829,0.14880232762361903,0.0349181738328781,-0.0296601072838847,-0.14354426107462498,2.01784952931384,0.473511548901257,-0.449683318538403,-1.77694613922675,0.0752446332092514,0.647426424138962,0.6638596225394721,0.110220743815798,2.15439755990237,0.165166558776621,0,0,0,0
Saccharopine dehydrogenase-like oxidoreductase,Sccpdh,Q8R127,Saccharopine dehydrogenase-like oxidoreductase OS=Mus musculus GN=Sccpdh PE=1 SV=1,109232,Sccpdh,ENSMUSG00000038936.13,True,False,False,32,10,37,4,10,1,,0,,465.9,499.3,557.4,511.8,506.6,458.0,535.9,481.3,496.2,456.1,501.920245355971,460.87352738438625,506.37630417749756,478.69089270391794,520.5135361313654,481.63306093916833,518.1139316978617,502.1523993132541,505.35494158442765,495.99190197028946,0.014656973451252497,-0.10843026455682647,0.027408729510455032,-0.05370680764500513,0.06713451570497142,-0.04486673906792049,0.06046821102275679,0.015324111174088273,0.02449587047854962,-0.002484600072316212,8.95665735585702,0.0604987914095947,0.00464439121602567,0.00116701866336477,-0.0546873815302042,0.90721807968264,0.0696456174102926,0.0195658088243048,-0.748620135878052,0.38856744103979707,0.9460397034126559,0.9848281536071241,0.473707226160411,0.345982090022019,0.793057132764109,0,0,0,0
Isoform Mu7 of Ankyrin-1,Ank1,Q02357-7,Isoform Mu7 of Ankyrin-1 OS=Mus musculus GN=Ank1,11733,Ank1,ENSMUSG00000031543.18,False,False,False,59,7,45,0,4,8,,0,,72.8,68.6,70.0,54.7,61.5,76.6,70.3,63.6,70.6,56.3,78.42840494079135,63.32049665245122,63.592287930435646,51.16137520692519,63.18906923031775,80.55260364179104,67.96680238544444,66.35548015026586,71.90257733950139,61.22417031556083,0.24310099962636134,-0.06560268862923646,-0.05942344467615435,-0.3732202158070237,-0.06860024469605808,0.2816559609575995,0.03655499046886934,0.0019403595784419636,0.11776822494216876,-0.11417394176497098,6.05020335477215,-0.255830457224972,-0.15726059479468502,-0.168926182644959,-0.0703563202146711,-1.8830070223709598,-1.15749628700472,-1.3901180011943102,-0.472728935940824,0.0932624491761231,0.27765678457595,0.19880022412811,0.647963014654991,2.25941029709415,0.152372753318969,0,0,0,0
Mth938 domain-containing protein,Aamdc,D3YZD8,Mth938 domain-containing protein OS=Mus musculus GN=Aamdc PE=1 SV=1,66273,1810020D17Rik; Aamdc,ENSMUSG00000035642.16,False,False,False,59,9,59,0,9,7,,0,,485.5,557.2,524.7,536.8,518.9,476.8,499.7,479.4,516.4,463.6,523.0355851477225,514.3175034219507,476.6696211014227,502.0736053213426,533.1513499774289,501.4031516502085,483.1153791181592,500.17008151002284,525.9276336843983,504.14787492529314,0.047462011274806315,0.02321215933979026,-0.0864574103250888,-0.011548210858810748,0.07509804715667556,-0.013476028964609199,-0.0670793143271915,-0.01702833051619379,0.05541720851876519,-0.00560013129814152,8.98330328323156,-0.0429729433163715,0.0512072538807118,-0.0185654402438846,0.0756147569531986,-0.6680370988901619,0.7960438053488008,-0.322675312588277,1.07305360596229,0.521320958817202,0.44704215981394396,0.7545097345316121,0.311917596878688,0.4212520856906021,0.7424444306107131,0,0,0,0
Matrin-3,Matr3,Q8K310,Matrin-3 OS=Mus musculus GN=Matr3 PE=1 SV=1,17184,Matr3,ENSMUSG00000037236.14,False,False,False,21,14,29,0,14,18,,0,,263.4,288.0,307.0,293.6,287.1,270.7,288.5,262.0,282.8,256.8,283.764311283028,265.83532122311885,278.89760563776775,274.6065769790354,294.98506952884924,284.6682742275827,278.9249287084029,273.3511918139883,288.0176893995892,279.2605139793255,0.018627864069959088,-0.07553248408659385,-0.0063297418651622195,-0.028699111370587005,0.07457664467030156,0.023216425633385995,-0.00618841068504139,-0.03530962489532108,0.04009213086616725,-0.004453692337117232,8.12992148038637,0.0416349071531705,-0.008404402929592441,0.0130729926002733,-0.0369663174824897,0.6808988570999549,-0.13744592556227697,0.23903143931053103,-0.55187480920333,0.5135303012525071,0.893785702853685,0.8165798075919609,0.5948312129044421,0.169790792803508,0.9140385139976741,0,0,0,0
AP-2 complex subunit alpha-2,Ap2a2,P17427,AP-2 complex subunit alpha-2 OS=Mus musculus GN=Ap2a2 PE=1 SV=2,11772,Ap2a2,ENSMUSG00000002957.11,False,False,False,17,14,42,9,9,7,,0,,224.8,233.8,253.6,257.0,224.8,224.9,242.7,223.6,229.4,248.6,242.18001965233375,215.80659063182355,230.38577455940685,240.37428570712567,230.97402866626717,236.50496813366587,234.64499201916595,233.2875056855259,233.6324538481816,270.3433168818548,0.03444222413075604,-0.13189869578822844,-0.0375859818869122,0.023644949963824047,-0.033906980219569505,0.00023286929262411604,-0.011157950970367203,-0.01952857838055877,-0.017396927831021536,0.193155071689449,7.88549381028998,0.0327788984478534,0.057539062664830005,-0.0680258592068421,-0.0432656949898655,0.396682305100254,0.696323826973736,-0.920401919740745,-0.47797098605549393,0.701092205863656,0.504281864496052,0.382011386895742,0.644372986066845,0.557642386582994,0.656404240872611,0,0,0,0
"Malonyl-CoA decarboxylase, mitochondrial",Mlycd,Q99J39,"Malonyl-CoA decarboxylase, mitochondrial OS=Mus musculus GN=Mlycd PE=1 SV=1",56690,Mlycd,ENSMUSG00000074064.6,True,True,False,28,10,38,0,10,8,,0,,178.0,218.3,259.7,225.8,223.6,175.6,245.8,185.7,185.4,181.0,191.76175933325356,201.49948132988487,235.92738822191623,211.19266036057968,229.7410712178707,184.6610600456724,237.64210563786978,193.74548213686117,188.8206492739881,196.83081398075507,-0.10556575279081848,-0.034104677883501466,0.19346210409768005,0.033678894101176304,0.15512798984828624,-0.16000112950424317,0.20390967369675295,-0.09071813384273586,-0.12786425777572408,-0.06792470994687605,7.688736992844389,0.197258211352877,-0.11745663928469802,0.22292536320415898,-0.0917894874334158,1.92674146406869,-1.1472707553610602,2.43446111579716,-0.818447213597117,0.08701151218517099,0.281638878944488,0.0384061502001959,0.43480120470890604,2.30008135287994,0.14773930742265198,0,0,0,0
"Histidine--tRNA ligase, cytoplasmic",Hars,Q61035,"Histidine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Hars PE=1 SV=2",15115,Hars,ENSMUSG00000001380.6,False,False,False,33,15,37,13,13,18,,0,,211.7,232.0,254.3,254.0,203.3,219.9,244.6,234.3,234.2,213.8,228.06721601601,214.14511987417904,231.02169743871124,237.5683601930347,208.88354104916422,231.24696528498498,236.48193262417797,244.45108489319642,238.52101434718452,232.49960237063777,-0.012458180947528597,-0.10332845916989797,0.006111095798839727,0.04642544867716403,-0.139218439460711,0.00751717350482739,0.039812705540938076,0.08762854877443882,0.05219911778942077,0.015310989492506977,7.8457734491549305,0.0289993550638146,0.0280479458292415,-0.0806068503470252,-0.0815582595815982,0.412328443797242,0.398800795053241,-1.28139172107229,-1.05860095636311,0.690006759953125,0.699586759582652,0.23293575814871698,0.318099168481587,1.03052201623486,0.4254165956032371,0,0,0,0
"Tryptophan--tRNA ligase, cytoplasmic",Wars,P32921,"Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus GN=Wars PE=1 SV=2",22375,Wars,ENSMUSG00000021266.16,False,False,False,34,12,45,0,12,12,,0,,340.4,408.6,407.1,404.6,371.7,339.6,386.5,368.4,358.7,324.0,366.7174318934804,377.15386198529984,369.83457737829076,378.42582100040096,381.9085696407985,357.1235534824052,373.67239149323296,384.3609887949362,365.31805229007296,352.33803165615825,-0.015002395617280229,0.025481957200270244,-0.002791127099381896,0.030339289227793387,0.043556051208188507,-0.05324795414522754,0.012102733477636463,0.0527906736545134,-0.02051819510239561,-0.07271103280412206,8.53352743150306,0.0184616236540425,0.00709309224979648,0.0371809225295365,0.0258123911252905,0.308257122588824,0.11843466469432598,0.694094166575594,0.393442110334367,0.7650909862798331,0.9083946460586401,0.5056122885333351,0.7033974383997901,0.24253211564202398,0.8645174361827651,0,0,0,0
Protein ABHD11,Abhd11,Q8K4F5,Protein ABHD11 OS=Mus musculus GN=Abhd11 PE=1 SV=1,68758,Abhd11,ENSMUSG00000040532.14,True,True,False,35,9,34,0,9,5,Acetyl [K184; K192; K196],0,,121.4,149.6,160.8,137.6,129.9,122.8,165.7,134.1,123.6,121.0,130.78582911829767,138.0866807464534,146.0805699887722,128.6984502463054,133.46764378891507,129.13654996360233,160.2005569739423,139.9099039017398,125.88043284932539,131.58303034072577,-0.05692692423449319,0.021441015167747324,0.10263114475260515,-0.08013847381532369,-0.027643119392619653,-0.07523576551501865,0.23574600869994544,0.04036493628071991,-0.11207911034247697,-0.0481597116010839,7.087989344689991,0.0160261383815943,-0.12021308348007399,0.0382411457358343,-0.0979980761258341,0.159203470509165,-1.1941953597889599,0.424726681553875,-0.888690564441468,0.8771187521612289,0.263736480527668,0.6812776843887961,0.397916595864523,0.501922592929515,0.690556647274323,0,0,0,0
Prostaglandin E synthase 2,Ptges2,Q8BWM0,Prostaglandin E synthase 2 OS=Mus musculus GN=Ptges2 PE=1 SV=3,96979,Ptges2,ENSMUSG00000026820.5,True,True,True,35,10,38,10,10,2,,0,,312.3,310.9,377.9,343.4,334.1,294.5,356.0,299.0,294.4,294.6,336.4449294369387,286.97292141759596,343.3075086987376,321.18494051294533,343.2759029243766,309.69636778730364,344.1846607285665,311.9542227190172,299.8317106055129,320.36661767254395,0.0670896142630042,-0.16236615264621967,0.09622064756624304,0.0001234862173173923,0.09608782322707476,-0.05242630143476923,0.09990203806485987,-0.04194642580568164,-0.09912779145723327,-0.003556937994586562,8.327136953957389,0.11178225486182,-0.0719482534008762,0.11235437075604401,-0.0713761375066522,1.32903300307379,-0.8554273967856779,1.49350911690674,-0.7746853074275641,0.217412966634625,0.415099496466195,0.170422356478162,0.45892536228338204,0.9809526476604841,0.444998522977262,0,0,0,0
